Restaurant ID;Restaurant Name;Country;City;Address;Locality Verbose;Longitude;Latitude;Cuisines;Currency;Has Table booking;Has Online delivery;Is delivering now;Switch to order menu;Price range;Aggregate rating;Rating color;Rating text;Votes;Nummber of dishes in cuisines;Average cost of two in USD
302475;Apna Dhaba;India;New Delhi;Near Kavira Garden, NH-8, Mahipalpur, New Delhi;Mahipalpur, New Delhi;77.0996976;28.5232706;North Indian;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;1;1;1.749
301842;Apna Dhaba and Caters;India;New Delhi;Street 2, BE-335, Hari Nagar, Mayapuri Phase 2, New Delhi;Mayapuri Phase 2, New Delhi;77.119036;28.6307787;North Indian;Indian Rupees(Rs.);0;0;0;0;1;3.2;2.95;2;20;1;3.498
18455511;Apna Punjabi Zayka;India;New Delhi;Shop No. 10/1, Vishal Market, Near West Mukherjee Nagar, GTB Nagar, New Delhi;GTB Nagar, New Delhi;77.2029119;28.7073367;North Indian;Indian Rupees(Rs.);0;0;0;0;2;0.0;0.0;0;1;1;5.83
18466931;Apna Restaurant;India;Faridabad;Booth 146, HUDA Market, Sector 16, Faridabad;Sector 16, Faridabad;77.3190262;28.4105451;North Indian;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;0;1;4.664
312172;Apna Swad;India;New Delhi;Shop 5, Indra Park, East Uttam Nagar, Uttam Nagar, New Delhi;Uttam Nagar, New Delhi;77.0676143;28.6193541;North Indian, Chinese, Fast Food;Indian Rupees(Rs.);0;1;0;0;2;2.9;2.95;2;4;3;5.83
1028;Apni Rasoi;India;Gurgaon;U 1/52-53, DLF Phase 3, Gurgaon;DLF Phase 3, Gurgaon;77.0936335;28.4912907;North Indian, Chinese;Indian Rupees(Rs.);0;1;0;0;1;3.0;2.95;2;160;2;4.664
1192;Apni Rasoi;India;New Delhi;1, Pocket B, DDA Market, Ashok Vihar Phase 3, New Delhi;Ashok Vihar Phase 3, New Delhi;77.177678;28.6923511;North Indian;Indian Rupees(Rs.);0;0;0;0;1;3.0;2.95;2;78;1;3.498
3247;Apni Rasoi;India;New Delhi;G-3, Aggarwal Center Plaza, DC Chowk, Rohini, New Delhi;Rohini, New Delhi;77.1261797;28.7183841;North Indian;Indian Rupees(Rs.);0;0;0;0;1;3.0;2.95;2;76;1;3.498
3252;Apni Rasoi;India;New Delhi;7, Mall Road, Kingsway Camp, Hakikat Nagar, Delhi University-GTB Nagar, New Delhi;Delhi University-GTB Nagar, New Delhi;77.2076173;28.6984992;North Indian, Chinese;Indian Rupees(Rs.);0;1;0;0;1;2.8;2.95;2;109;2;4.664
4740;Apni Rasoi;India;New Delhi;3767, A/2, Main Road, Kanhaiya Nagar, Metro Station, Tri Nagar, Wazirpur, New Delhi;Wazirpur, New Delhi;77.1648729;28.6815855;North Indian;Indian Rupees(Rs.);0;0;0;0;1;2.6;2.95;2;19;1;3.498
8517;Apni Rasoi;India;New Delhi;A2, Ganesh Nagar, Laxmi Nagar, New Delhi;Laxmi Nagar, New Delhi;77.2776898;28.6307187;North Indian;Indian Rupees(Rs.);0;0;0;0;1;3.1;2.95;2;24;1;4.664
301208;Apni Rasoi;India;New Delhi;A-45/2, Swana Cinema Road Main Chowk, East Azad Nagar, Near Krishna Nagar, New Delhi;Krishna Nagar, New Delhi;77.284295;28.66551167;North Indian, Chinese;Indian Rupees(Rs.);0;0;0;0;1;2.9;2.95;2;16;2;3.498
302044;Apni Rasoi;India;Gurgaon;Shop 301-302, Opposite Apna Enclave, Old Railway Road, Gurgaon;Old Railway Road, Gurgaon;77.0129534;28.4841816;North Indian;Indian Rupees(Rs.);0;0;0;0;1;2.9;2.95;2;4;1;4.664
18332478;Apni Rasoi;India;New Delhi;Nand Plaza, Jammu Mohalla, Main Road, Maujpur, Near Shahdara, New Delhi;Shahdara, New Delhi;77.2744128;28.6899437;Chinese, North Indian;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;3;2;4.664
18342574;Apni Rasoi;India;New Delhi;Shop 5, DLF, Near Moti Nagar Metro Station, Moti Nagar, New Delhi;Moti Nagar, New Delhi;77.1421854;28.6575323;North Indian;Indian Rupees(Rs.);0;0;0;0;2;0.0;0.0;0;0;1;5.83
18371414;Apni Rasoi;India;New Delhi;Plot 2, Shyam Enclave, Main Goyla Road, Deen Pur, Najafgarh, New Delhi;Najafgarh, New Delhi;76.9969561;28.5910043;Mughlai, North Indian;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;0;2;3.498
18393709;Apni Rasoi;India;Gurgaon;HUDA Market Parking, Sector 56, Gurgaon;Sector 56, Gurgaon;77.099865;28.4252571;North Indian;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;0;1;1.749
202507;Applebee's;UAE;Dubai;Sheikh Issa Tower, Sheikh Zayed Road, Trade Centre Area, Dubai;Trade Centre Area, Dubai;55.27430557;25.21135663;American, Mexican, Burger;Emirati Diram(AED);0;1;0;0;3;3.7;3.7;3;500;3;68.05
5601521;Applebee's;UAE;Sharjah;Opposite Jumbo Electronics, Level 2, Sahara Centre, Al Nahda, Sharjah;Sahara Centre, Al Nahda, Sharjah;55.37353624;25.29782287;American, Mexican, Burger;Emirati Diram(AED);0;1;0;0;4;4.1;4.25;4;197;3;68.05
5701052;Applebee's;UAE;Abu Dhabi;Level 3, Mushrif Mall, Al Mushrif, Abu Dhabi;Mushrif Mall, Al Mushrif, Abu Dhabi;54.41314146;24.43409939;American, Mexican, Seafood;Emirati Diram(AED);0;1;0;0;4;4.0;4.25;4;205;3;68.05
6200383;Applebee's;Qatar;Doha;Opposite La Cigale Hotel, C Ring Road, Al Nasr, Doha;Al Nasr, Doha;51.5076178;25.2774224;American, Tex-Mex;Qatari Rial(QR);0;0;0;0;4;3.8;3.7;3;155;2;60.434
307407;Appu Ghar Express;India;Noida;Building 105, Plot A-2, GIP Campus, Sector 38-A, Sector 38, Noida;Sector 38, Noida;77.323737;28.5641453;Fast Food, Chinese;Indian Rupees(Rs.);0;0;0;0;1;2.8;2.95;2;63;2;4.664
7302898;Aprazï¿½_vel;Brazil;Rio de Janeiro;Rua Aprazï¿½_vel, 62, Santa Teresa, Rio de Janeiro;Santa Teresa, Rio de Janeiro;-43.18736944;-22.92481389;Brazilian;Brazilian Real(R$);0;0;0;0;4;4.7;4.65;5;44;1;48.54
6481;Apsara Restaurant;India;New Delhi;B-1/115, 113, Sector 17, Rohini, New Delhi;Rohini, New Delhi;77.1184642;28.7401249;Fast Food, North Indian, Chinese, South Indian, Ice Cream;Indian Rupees(Rs.);0;1;0;0;1;2.7;2.95;2;114;5;5.247
2769;Aqua - The Park;India;New Delhi;The Park, 15, Parliament Street, Connaught Place, New Delhi;The Park, Connaught Place, New Delhi;77.216002;28.628885;Continental, Italian, Mediterranean;Indian Rupees(Rs.);1;0;0;0;4;3.8;3.7;3;773;3;52.47
18415386;Aqua Grill - Pride Plaza Hotel;India;New Delhi;Pride Plaza Hotel, 5A, Hospitality District, Aerocity, New Delhi;Pride Plaza Hotel, Aerocity, New Delhi;77.12289;28.552732;Continental, North Indian;Indian Rupees(Rs.);0;0;0;0;4;0.0;0.0;0;0;2;34.980000000000004
18456744;Arabian & Turkish Cafï¿½ï¿½;India;New Delhi;New Friends Colony, New Delhi;New Friends Colony, New Delhi;0.0;0.0;Turkish, Arabian, Moroccan, Lebanese;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;0;4;4.664
302655;Arabian Delites;India;New Delhi;23, Flyover Market, Defence Colony, New Delhi;Defence Colony, New Delhi;77.2381221;28.5776478;Lebanese, Arabian;Indian Rupees(Rs.);0;1;0;0;2;3.6;3.7;3;146;2;6.996
312634;Arabian Delites;India;New Delhi;2/80, Club Road, West Punjabi Bagh, Punjabi Bagh, New Delhi;Punjabi Bagh, New Delhi;77.1270882;28.66598725;Lebanese, Arabian;Indian Rupees(Rs.);0;1;0;0;2;3.6;3.7;3;68;2;6.996
5801078;Arabian Knights;Sri Lanka;Colombo;377, Opposite Amana Bank, Galle Road, Kollupitiya, Colombo 03;Kollupitiya, Colombo 03, Colombo;79.852248;6.904392;Middle Eastern, Arabian;Sri Lankan Rupee(LKR);0;0;0;0;3;4.2;4.25;4;158;2;8.184
313491;Arabian Knites;India;New Delhi;B-206, Krishna Market, Lajpat Nagar 1, New Delhi;Lajpat Nagar 1, New Delhi;77.24256869;28.57548265;Cafe, Chinese;Indian Rupees(Rs.);0;0;0;0;2;3.0;2.95;2;7;2;5.83
758;Arabian Nites;India;New Delhi;59, Basant Lok Market, Vasant Vihar, New Delhi;Basant Lok Market, Vasant Vihar, New Delhi;77.16421165;28.55731442;Lebanese;Indian Rupees(Rs.);0;1;0;0;1;3.5;3.7;3;239;1;5.247
18355106;Arabian Nites;India;Gurgaon;A - 133, Ground Floor, Super Mart 1, DLF Phase 4, Gurgaon;Supermart 1, DLF Phase 4, Gurgaon;77.0868749;28.4625024;Lebanese;Indian Rupees(Rs.);0;1;0;0;1;3.8;3.7;3;158;1;5.247
311975;Arabicaa 9;India;Gurgaon;Shop 1, Plot 1-A, Circular Road, New Colony, Sector 7, Gurgaon;Sector 7, Gurgaon;77.0176107;28.467311;Lebanese;Indian Rupees(Rs.);0;0;0;0;2;3.3;2.95;2;22;1;5.83
18465802;Aradhya Restaurant;India;New Delhi;Shop 50, Gali 1, Saiyadulajab, Saket, New Delhi;Saket, New Delhi;77.19819423;28.51751975;Chinese, North Indian;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;0;2;2.332
18344478;Aravali Owls;India;Faridabad;B-263, Green Field Colony, Sector 42, Faridabad;Sector 42, Faridabad;0.0;0.0;North Indian, Chinese;Indian Rupees(Rs.);0;0;0;0;2;0.0;0.0;0;0;2;6.996
18345740;Aravalli Owls;India;Faridabad;B - 263, Green Field Colony, Sector 43, Faridabad;Sector 43, Faridabad;0.0;0.0;North Indian, Chinese, Mughlai;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;0;3;4.664
17621616;Archie's Waeside;USA;Sioux City;224 4th Ave NE, Le Mars, IA 51031;Le Mars, Sioux City;-96.1608;42.7956;Burger, Seafood, Steak;Dollar($);0;0;0;0;3;3.7;3.7;3;100;3;40.0
6800538;Archies;UK;Manchester;72 Oxford Road, University District, Oxford Road, Manchester M1 5NH;Oxford Road, Manchester;-2.241047;53.474221;Fast Food, American;Pounds(ï¿½ï¿½);0;0;0;0;1;3.4;2.95;2;25;2;18.633
7713;Ardor 2.1;India;New Delhi;N-55/56 & 88/89, Outer Circle, Connaught Place, New Delhi;Connaught Place, New Delhi;77.2201721;28.6300384;North Indian, Chinese, Continental, Italian;Indian Rupees(Rs.);1;1;0;0;4;4.1;4.25;4;1821;4;23.32
16668008;Arigato Sushi;Canada;Yorkton;14 Second Ave North, Yorkton, SK S3N 1G1;Yorkton, Yorkton;-102.4613173;51.2106824;Asian;Dollar($);0;0;0;0;2;3.3;2.95;2;26;1;25.0
18239781;Aristocrat Sweet Shop;India;New Delhi;Shop 9, Market 1, Chittaranjan Park, New Delhi;Chittaranjan Park, New Delhi;77.24861238;28.5400835;Mithai, Bakery;Indian Rupees(Rs.);0;0;0;0;1;3.1;2.95;2;7;2;3.498
6203;Armaan's Restaurant;India;New Delhi;Shop 3, Market 2 Complex, Near Pragati Vihar Hostel, Lodhi Road, New Delhi;Lodhi Road, New Delhi;77.23113;28.5890553;North Indian, South Indian, Chinese;Indian Rupees(Rs.);0;0;0;0;2;2.8;2.95;2;8;3;5.83
309423;Armory - Hotel Haut.Monde;India;Gurgaon;Hotel Haut.Monde, Part 1, Sector 15, Gurgaon;Hotel Haute.Monde, Sector 15, Gurgaon;77.0382289;28.4553886;Finger Food;Indian Rupees(Rs.);1;0;0;0;3;2.9;2.95;2;6;1;11.66
18340903;Aroma;India;Noida;Shop 2, Paras Tierea, Sector 137, Near Sector 132, Noida;Sector 132, Noida;77.4133126;28.5074459;South Indian, North Indian, Street Food;Indian Rupees(Rs.);0;0;0;0;1;3.0;2.95;2;4;3;3.498
2700036;Aroma - The Royal Retreat;India;Ranchi;The Royal Retreat, Krishna Nagar, Booti, Bariatu, Ranchi;The Royal Retreat, Bariatu, Ranchi;85.39046389;23.39925;North Indian, South Indian, Chinese;Indian Rupees(Rs.);0;0;0;0;3;3.5;3.7;3;67;3;17.490000000000002
2295;Aroma Rest O Bar;India;New Delhi;18, Ashish Corporate Tower, Karkardooma Community Centre, Karkardooma, New Delhi;Karkardooma, New Delhi;77.302196;28.6484654;North Indian, Mughlai, Chinese;Indian Rupees(Rs.);1;1;0;0;2;3.6;3.7;3;306;3;9.328
7450;Aroma Spice;India;New Delhi;15A/61, WEA, Karol Bagh, New Delhi;Karol Bagh, New Delhi;77.18937848;28.64779259;North Indian, Chinese;Indian Rupees(Rs.);1;0;0;0;2;3.4;2.95;2;51;2;9.328
2300176;Aromas;India;Kanpur;7/135, Opposite Indian Overses Bank, Swaroop Nagar, Kanpur;Swaroop Nagar, Kanpur;80.31783333;26.48304167;Fast Food;Indian Rupees(Rs.);0;0;0;0;2;4.1;4.25;4;171;1;4.081
313175;Aromas of Pind;India;New Delhi;A-38, Mohan Cooperative Estate, Near Sarita Vihar Metro Station, Opposite Metro Pillar 302, Mathura Road, New Delhi;Mathura Road, New Delhi;77.29338784;28.52175981;North Indian, Chinese;Indian Rupees(Rs.);1;1;0;0;3;4.2;4.25;4;278;2;13.992
5601340;Aroos Damascus;UAE;Sharjah;Opposite Emirates NBD, Near First Gulf Bank, King Abdul Aziz Street, Al Nud, Sharjah;Al Nud, Sharjah;55.39045796;25.34640794;Arabian, Middle Eastern;Emirati Diram(AED);0;0;0;0;3;4.2;4.25;4;444;2;16.332
9116;Arora Pastry Palace;India;New Delhi;Dwarka Mod Metro Station, Pillar Number 781, Uttam Nagar, New Delhi;Uttam Nagar, New Delhi;77.0324848;28.6191434;Bakery, Fast Food;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;3;2;1.166
309473;Arora Snacks;India;New Delhi;B Block Market, Vivek Vihar, New Delhi;Vivek Vihar, New Delhi;77.318175;28.67132778;Chinese;Indian Rupees(Rs.);0;0;0;0;1;2.8;2.95;2;14;1;4.081
304092;Arora's Veg. Corner;India;New Delhi;1, A Block Market, Shalimar Bagh, New Delhi;Shalimar Bagh, New Delhi;77.1695908;28.7061721;North Indian;Indian Rupees(Rs.);0;0;0;0;1;3.4;2.95;2;18;1;3.498
18282047;Arriba - Mexican Grill & Tequileria;India;New Delhi;The Village Restaurant Complex, Asiad Village, Khel Gaon Marg, New Delhi;The Village Restaurant Complex, Khel Gaon Marg, New Delhi;77.2129742;28.55231;Mexican;Indian Rupees(Rs.);1;0;0;0;4;4.1;4.25;4;146;1;29.15
8933;Art of Spices;India;New Delhi;B-1/3, Behind City Hospital, Pusa Road, Karol Bagh, New Delhi;Karol Bagh, New Delhi;77.19061162;28.64349552;Fast Food, North Indian, Mughlai;Indian Rupees(Rs.);0;0;0;0;2;4.0;4.25;4;841;3;5.83
18483252;Artichoke Cafe;Singapore;Singapore;161 Middle Road, Sculpture Square 188978;Victoria, Rochor, Singapore;103.8519943;1.299707726;Cafe, Spanish, Turkish, Greek;Dollar($);0;0;0;0;4;3.2;2.95;2;33;4;75.0
18483082;Artistry;Singapore;Singapore;17 Jalan Pinang 199149;Sungai Pinang, Rochor, Singapore;103.8581813;1.303034648;American, Bakery, European, Burger, Fusion;Dollar($);0;0;0;0;3;3.8;3.7;3;28;5;50.0
307801;Artusi Ristorante e Bar;India;New Delhi;M-24, M Block Market, Greater Kailash (GK) 2, New Delhi;Greater Kailash (GK) 2, New Delhi;77.2421548;28.5335863;Italian;Indian Rupees(Rs.);1;0;0;0;4;4.1;4.25;4;496;1;34.980000000000004
18469659;Arunachal Bhawan;India;New Delhi;27, Kautilya Marg, Diplomatic Enclave, Chanakyapuri, New Delhi;Chanakyapuri, New Delhi;77.1980469;28.5986962;North Eastern;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;0;1;4.081
2400020;Aryan Family's Delight;India;Allahabad;Ground Floor, Vinayak City Centre, Sardar Patel Marg, Civil Lines, Allahabad;Civil Lines, Allahabad;81.834502;25.454648;North Indian, South Indian, Fast Food;Indian Rupees(Rs.);0;0;0;0;3;3.4;2.95;2;57;3;5.83
18260714;Aryan's Rajasthani Pyaz Ki Kachori;India;New Delhi;177, E Block, Lajpat Nagar 1, New Delhi;Lajpat Nagar 1, New Delhi;77.24;28.58;Street Food;Indian Rupees(Rs.);0;0;0;0;1;3.1;2.95;2;4;1;1.166
302936;Ashirbad;India;New Delhi;Shop 3, Market 3, Chittaranjan Park, New Delhi;Chittaranjan Park, New Delhi;77.2431467;28.5408504;Fast Food;Indian Rupees(Rs.);0;0;0;0;1;3.6;3.7;3;46;1;1.166
7365;Ashirwad Dhaba;India;New Delhi;3, M.R. Complex, NH 8, Near Rangpuri Bus Stand, Mahipalpur, New Delhi;Mahipalpur, New Delhi;77.1183586;28.5422454;North Indian;Indian Rupees(Rs.);0;0;0;0;1;2.9;2.95;2;5;1;2.332
311078;Ashish Lal Dhaba;India;New Delhi;B4, Kotla Road, ITO, New Delhi;ITO, New Delhi;77.23888333;28.63209722;North Indian;Indian Rupees(Rs.);0;0;0;0;1;3.2;2.95;2;26;1;4.664
18375201;Ashiyan Foods;India;New Delhi;D-3/491, Chhatarpur Pahari, Mehrauli, New Delhi;Mehrauli, New Delhi;77.1901673;28.5266192;North Indian, Chinese, Continental;Indian Rupees(Rs.);0;0;0;0;2;0.0;0.0;0;0;3;8.162
18384138;Ashok & Ashok Meat Dhaba;India;New Delhi;Shop 2, Ring Road, Sarojini Nagar, New Delhi;Sarojini Nagar, New Delhi;77.1936317;28.5694278;North Indian;Indian Rupees(Rs.);0;1;0;0;2;3.2;2.95;2;11;1;7.579
311022;Ashok Chaat Corner;India;New Delhi;Shop 3488, Chowk Hauz Qazi, Near Chawri Bazar, New Delhi;Chawri Bazar, New Delhi;77.2268745;28.6493909;Street Food;Indian Rupees(Rs.);0;0;0;0;1;4.1;4.25;4;118;1;1.166
6599;Ashok Meat Wala;India;New Delhi;B-180/2, Derawal Nagar, Gujranwala Town, New Delhi;Gujranwala Town, New Delhi;77.1898079;28.7014836;Mughlai;Indian Rupees(Rs.);0;0;0;0;2;3.5;3.7;3;106;1;5.83
307965;Ashok Meat Wala;India;New Delhi;Shop 16, G-H10, Sunder Vihar, Paschim Vihar, New Delhi;Paschim Vihar, New Delhi;77.0916553;28.6643779;Mughlai;Indian Rupees(Rs.);0;0;0;0;2;3.6;3.7;3;40;1;5.83
1430;Ashoka Restaurant;India;Faridabad;Main Market, Sector 16, Faridabad;Sector 16, Faridabad;77.3203273;28.4104693;North Indian;Indian Rupees(Rs.);0;0;0;0;1;2.9;2.95;2;43;1;4.664
3300041;Ashoka Restaurant;India;Nagpur;60, Sadar Bazar Main Road, Sadar, Nagpur;Sadar, Nagpur;79.079819;21.159225;North Indian, Chinese, Continental;Indian Rupees(Rs.);0;1;0;0;3;4.2;4.25;4;275;3;15.158
18462603;Ashoka Snacks Corner;India;Gurgaon;Opposite 15 Dakshin Marg, DLF Phase 2, Gurgaon;DLF Phase 2, Gurgaon;77.0860056;28.4828445;Street Food, Chinese, North Indian;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;0;3;4.664
18312644;Ashoka's Ice Zone;India;New Delhi;11/47, Tilak Nagar, New Delhi;Tilak Nagar, New Delhi;77.0949112;28.6404463;Ice Cream, Beverages;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;2;2;1.749
2500052;Ashoka's Veg Restaurant;India;Aurangabad;31, Opposite Kohinoor Plaza, Near M P Law College, Nirala Bazar, Aurangabad;Nirala Bazar, Aurangabad;75.32340278;19.87963056;South Indian, Chinese, North Indian;Indian Rupees(Rs.);0;0;0;0;2;3.3;2.95;2;46;3;4.664
8771;Ashu Bhature Wala;India;New Delhi;B-6/150, Sector 8, Rohini, New Delhi;Rohini, New Delhi;77.1252807;28.7039726;Street Food;Indian Rupees(Rs.);0;0;0;0;1;3.3;2.95;2;79;1;2.332
302471;Ashu Thali Wala;India;New Delhi;BK 1/3, Block BK 1, Shalimar Bagh, New Delhi;Shalimar Bagh, New Delhi;77.1685573;28.7096099;North Indian;Indian Rupees(Rs.);0;0;0;0;1;3.0;2.95;2;11;1;2.915
18378032;Asia;India;New Delhi;Main Mangal Bazar Road, Opposite Dhingra Garments, Dilshad Garden, New Delhi;Dilshad Garden, New Delhi;77.3194607;28.6803726;North Indian;Indian Rupees(Rs.);0;0;0;0;2;0.0;0.0;0;0;1;5.83
18057816;Asia 21;India;New Delhi;F-21, 1st Floor, Preet Vihar, New Delhi;Preet Vihar, New Delhi;77.2958299;28.6414658;Asian, North Indian, Japanese;Indian Rupees(Rs.);1;1;0;0;3;2.9;2.95;2;48;3;20.988
18244555;Asia Central;India;New Delhi;Shahpur Jat, New Delhi;Shahpur Jat, New Delhi;77.2136148;28.5490245;Asian, Chinese, Thai, Vietnamese;Indian Rupees(Rs.);0;1;0;0;3;4.2;4.25;4;264;4;11.66
7217;Asia Kitchen;India;New Delhi;15-A, Basant Lok Market, Vasant Vihar, New Delhi;Basant Lok Market, Vasant Vihar, New Delhi;77.16395449;28.55894144;Chinese, Thai, North Indian;Indian Rupees(Rs.);1;1;0;0;3;3.7;3.7;3;137;3;15.158
18217475;Asia Kitchen by Mainland China;India;Kolkata;4th Floor, Acropolis Mall, 1858/1, Rajdanga Main Road, Kasba, Kolkata;Acropolis Mall, Kasba , Kolkata;88.39329377;22.51468755;Asian, Chinese;Indian Rupees(Rs.);0;1;0;0;3;4.6;4.65;5;945;2;16.324
18390311;Asia Seven Express;India;New Delhi;Food Capital, Worldmark 1, Aerocity, New Delhi;Worldmark 1, Aerocity, New Delhi;77.12178456;28.55041317;Chinese;Indian Rupees(Rs.);0;0;0;0;2;0.0;0.0;0;3;1;5.83
303749;Asian Bistro;India;Gurgaon;F10/F11, Central Plaza Mall, Golf Course Road, Gurgaon;Central Plaza Mall, Golf Course Road, Gurgaon;77.1008268;28.4429395;Chinese, Thai, North Indian, Japanese;Indian Rupees(Rs.);1;1;0;0;3;3.8;3.7;3;184;4;18.656
310328;Asian Chopstick;India;New Delhi;Shop 2, 352-D, Gym Building, Munirka, New Delhi;Munirka, New Delhi;77.1686131;28.553128;Chinese, Thai;Indian Rupees(Rs.);0;0;0;0;1;3.5;3.7;3;27;2;4.664
18312565;Asian Curry;India;New Delhi;Shop  6, LSC Site, CSC, New Friends Colony, New Delhi;New Friends Colony, New Delhi;0.0;0.0;Thai, Chinese;Indian Rupees(Rs.);0;0;0;0;2;3.0;2.95;2;5;2;9.328
18204489;Asian Fun;India;Noida;Shop 14, Godavari Shopping Complex, Sector 37, Noida;Sector 37, Noida;77.340025;28.565491;Chinese;Indian Rupees(Rs.);0;1;0;0;2;3.8;3.7;3;113;1;8.162
8959;Asian Haus;India;New Delhi;76/2, Near Iskcon Temple, Sant Nagar, East of Kailash, New Delhi;East of Kailash, New Delhi;77.25135762;28.55602603;Chinese, Thai, Asian, Malaysian, Vietnamese, Japanese;Indian Rupees(Rs.);0;1;0;0;3;4.1;4.25;4;686;6;17.490000000000002
307627;Asian Haus;India;Gurgaon;16/6, H Block, DLF Phase 1, Gurgaon;DLF Phase 1, Gurgaon;77.1003687;28.4778418;Chinese, Thai, Asian, Malaysian, Vietnamese, Japanese;Indian Rupees(Rs.);0;1;0;0;3;3.9;3.7;3;360;6;17.490000000000002
18424643;Asian House Restaurant;India;New Delhi;1st floor, Asian Hotel, New Aruna Nagar, Majnu ka Tila, New Delhi;Majnu ka Tila, New Delhi;77.2280763;28.7008446;Tibetan, South Indian, North Indian;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;0;3;4.664
305598;Aslam Chicken;India;New Delhi;Jama Masjid, New Delhi;Jama Masjid, New Delhi;77.2335385;28.6486247;Mughlai;Indian Rupees(Rs.);0;0;0;0;1;3.9;3.7;3;635;1;4.664
300264;Asli Alam Muradabadi Biryani Centre;India;New Delhi;208, Dr Kapoor Wali Gali, Munirka, New Delhi;Munirka, New Delhi;77.1715403;28.5581521;Biryani;Indian Rupees(Rs.);0;0;0;0;1;2.8;2.95;2;22;1;2.915
7777;Assam Food Stall;India;New Delhi;Dilli Haat, INA, New Delhi;Dilli Haat, INA, New Delhi;77.2063385;28.5730696;Assamese, Chinese;Indian Rupees(Rs.);0;0;0;0;1;2.8;2.95;2;45;2;4.664
303730;Assam Tea Corner;India;Gurgaon;New Mata Road, Rajiv Colony, Sector 14, Gurgaon;Sector 14, Gurgaon;77.0404135;28.4755199;Chinese, Street Food;Indian Rupees(Rs.);0;0;0;0;1;2.8;2.95;2;6;2;1.749
17375072;Atlanta Highway Seafood Market;USA;Gainesville;227 Atlanta Highway Suite 900, Gainesville, GA 30501;Gainesville, Gainesville;-83.838457;34.285102;Sandwich, Seafood, Cajun;Dollar($);0;0;0;0;2;4.9;4.65;5;681;3;25.0
17316381;Atlas World Grill;USA;Cedar Rapids/Iowa City;127 Iowa Ave, Iowa City, IA 52240;Iowa City, Cedar Rapids/Iowa City;-91.5341;41.661;International;Dollar($);0;0;0;0;3;4.3;4.25;4;428;1;40.0
18466399;ATM Bistro;India;New Delhi;21, Main Market, Sunder Nagar, New Delhi;Sunder Nagar, New Delhi;77.2415481;28.601877;European;Indian Rupees(Rs.);1;0;0;0;3;0.0;0.0;0;3;1;11.66
18168165;ATM Food Corner;India;New Delhi;C-24A, Jeewan Park, Pankha Road, Uttam Nagar, New Delhi;Uttam Nagar, New Delhi;77.0723362;28.6180649;North Indian;Indian Rupees(Rs.);0;0;0;0;1;3.0;2.95;2;4;1;2.332
2300497;Atmosphere Grill Cafe Sheesha;India;Kanpur;8th Floor, J.S. Tower, 16/106 - Mall Road, Kanpur, Mall Road, Kanpur;Mall Road, Kanpur;80.35400223;26.47200132;Indian, Chinese, Continental;Indian Rupees(Rs.);0;0;0;0;1;3.6;3.7;3;34;3;0.0
3202;Atrium Bar  & Lounge - The Suryaa New Delhi;India;New Delhi;The Suryaa New Delhi, New Friends Colony, New Delhi;The Suryaa New Delhi, New Friends Colony, New Delhi;77.26953889;28.56109444;Finger Food;Indian Rupees(Rs.);1;0;0;0;4;3.1;2.95;2;26;1;34.980000000000004
307271;Attitude Kitchen & Bar;India;New Delhi;N-12, Outer Circle, Connaught Place, New Delhi;Connaught Place, New Delhi;77.22035229;28.63004355;North Indian, Continental, Italian;Indian Rupees(Rs.);1;0;0;0;3;2.9;2.95;2;140;3;15.158
5878;Atul Chaat Corner;India;New Delhi;H-44, Main Market, Rajouri Garden, New Delhi;Rajouri Garden, New Delhi;77.1209176;28.6456088;Street Food;Indian Rupees(Rs.);0;0;0;0;1;3.8;3.7;3;413;1;1.166
308263;Au Bon Pain;India;Gurgaon;K-1, Ground Floor, Near Building 8, Cyber Hub, DLF Cyber City, Gurgaon;Cyber Hub, DLF Cyber City, Gurgaon;77.088508;28.494832;Cafe, Bakery;Indian Rupees(Rs.);0;1;0;0;2;3.7;3.7;3;503;2;6.996
18383550;Au Bon Pain;India;Gurgaon;New Food court, 12-A, Ground Floor, Unitech Infospace, Sector 21, Gurgaon;Unitech Infospace, Sector 21, Gurgaon, Gurgaon;77.07236174;28.51055995;Cafe, Bakery;Indian Rupees(Rs.);0;0;0;0;2;2.8;2.95;2;8;2;6.996
17294261;Augsburg Haus;USA;Augusta;4460 Washington Road, Evans, GA 30809;Evans, Augusta;-82.143793;33.544342;German;Dollar($);0;0;0;0;2;3.9;3.7;3;290;1;25.0
